Age;Attrition;BusinessTravel;DailyRate;Department;DistanceFromHome;Education;EducationField;EmployeeCount;EmployeeNumber;EnvironmentSatisfaction;Gender;HourlyRate;JobInvolvement;JobLevel;JobRole;JobSatisfaction;MaritalStatus;MonthlyIncome;MonthlyRate;NumCompaniesWorked;Over18;OverTime;PercentSalaryHike;PerformanceRating;RelationshipSatisfaction;StandardHours;StockOptionLevel;TotalWorkingYears;TrainingTimesLastYear;WorkLifeBalance;YearsAtCompany;YearsInCurrentRole;YearsSinceLastPromotion;YearsWithCurrManager;HourIncome
50;Yes;Travel_Frequently;959;Sales;1;4;Other;1;1113;4;Male;81;3;2;Sales Executive;3;Single; R$ 4.728,00 ;17251;3;Y;Yes;14;3;4;80;0;5;4;3;0;0;0;0; R$ 26,86 
33;No;Travel_Frequently;970;Sales;7;3;Life Sciences;1;1114;4;Female;30;3;2;Sales Executive;2;Married; R$ 4.302,00 ;13401;0;Y;No;17;3;3;80;1;4;3;3;3;2;0;2; R$ 24,44 
34;No;Non-Travel;697;Research & Development;3;4;Life Sciences;1;1115;3;Male;40;2;1;Research Scientist;4;Married; R$ 2.979,00 ;22478;3;Y;No;17;3;4;80;3;6;2;3;0;0;0;0; R$ 16,93 
48;No;Non-Travel;1262;Research & Development;1;4;Medical;1;1116;1;Male;35;4;4;Manager;4;Single; R$ 16.885,00 ;16154;2;Y;No;22;4;3;80;0;27;3;2;5;4;2;1; R$ 95,94 
45;No;Non-Travel;1050;Sales;9;4;Life Sciences;1;1117;2;Female;65;2;2;Sales Executive;3;Married; R$ 5.593,00 ;17970;1;Y;No;13;3;4;80;1;15;2;3;15;10;4;12; R$ 31,78 
52;No;Travel_Rarely;994;Research & Development;7;4;Life Sciences;1;1118;2;Male;87;3;3;Healthcare Representative;2;Single; R$ 10.445,00 ;15322;7;Y;No;19;3;4;80;0;18;4;3;8;6;4;0; R$ 59,35 
38;No;Travel_Rarely;770;Sales;10;4;Marketing;1;1119;3;Male;73;2;3;Sales Executive;3;Divorced; R$ 8.740,00 ;5569;0;Y;Yes;14;3;2;80;2;9;2;3;8;7;2;7; R$ 49,66 
29;No;Travel_Rarely;1107;Research & Development;28;4;Life Sciences;1;1120;3;Female;93;3;1;Research Scientist;4;Divorced; R$ 2.514,00 ;26968;4;Y;No;22;4;1;80;1;11;1;3;7;5;1;7; R$ 14,28 
28;No;Travel_Rarely;950;Research & Development;3;3;Medical;1;1121;4;Female;93;3;3;Manufacturing Director;2;Divorced; R$ 7.655,00 ;8039;0;Y;No;17;3;2;80;3;10;3;2;9;7;1;7; R$ 43,49 
46;No;Travel_Rarely;406;Sales;3;1;Marketing;1;1124;1;Male;52;3;4;Manager;3;Married; R$ 17.465,00 ;15596;3;Y;No;12;3;4;80;1;23;3;3;12;9;4;9; R$ 99,23 
38;No;Travel_Rarely;130;Sales;2;2;Marketing;1;1125;4;Male;32;3;3;Sales Executive;2;Single; R$ 7.351,00 ;20619;7;Y;No;16;3;3;80;0;10;2;3;1;0;0;0; R$ 41,77 
43;No;Travel_Frequently;1082;Research & Development;27;3;Life Sciences;1;1126;3;Female;83;3;3;Manufacturing Director;1;Married; R$ 10.820,00 ;11535;8;Y;No;11;3;3;80;1;18;1;3;8;7;0;1; R$ 61,48 
39;Yes;Travel_Frequently;203;Research & Development;2;3;Life Sciences;1;1127;1;Male;84;3;4;Healthcare Representative;4;Divorced; R$ 12.169,00 ;13547;7;Y;No;11;3;4;80;3;21;4;3;18;7;11;5; R$ 69,14 
40;No;Travel_Rarely;1308;Research & Development;14;3;Medical;1;1128;3;Male;44;2;5;Research Director;3;Single; R$ 19.626,00 ;17544;1;Y;No;14;3;1;80;0;21;2;4;20;7;4;9; R$ 111,51 
21;No;Travel_Rarely;984;Research & Development;1;1;Technical Degree;1;1131;4;Female;70;2;1;Research Scientist;2;Single; R$ 2.070,00 ;25326;1;Y;Yes;11;3;3;80;0;2;6;4;2;2;2;2; R$ 11,76 
39;No;Non-Travel;439;Research & Development;9;3;Life Sciences;1;1132;3;Male;70;3;2;Laboratory Technician;2;Single; R$ 6.782,00 ;8770;9;Y;No;15;3;3;80;0;9;2;2;5;4;0;3; R$ 38,53 
36;No;Non-Travel;217;Research & Development;18;4;Life Sciences;1;1133;1;Male;78;3;2;Manufacturing Director;4;Single; R$ 7.779,00 ;23238;2;Y;No;20;4;1;80;0;18;0;3;11;9;0;9; R$ 44,20 
31;No;Travel_Frequently;793;Sales;20;3;Life Sciences;1;1135;3;Male;67;4;1;Sales Representative;4;Married; R$ 2.791,00 ;21981;0;Y;No;12;3;1;80;1;3;4;3;2;2;2;2; R$ 15,86 
28;No;Travel_Rarely;1451;Research & Development;2;1;Life Sciences;1;1136;1;Male;67;2;1;Research Scientist;2;Married; R$ 3.201,00 ;19911;0;Y;No;17;3;1;80;0;6;2;1;5;3;0;4; R$ 18,19 
35;No;Travel_Frequently;1182;Sales;11;2;Marketing;1;1137;4;Male;54;3;2;Sales Executive;4;Divorced; R$ 4.968,00 ;18500;1;Y;No;11;3;4;80;1;5;3;3;5;2;0;2; R$ 28,23 
49;No;Travel_Rarely;174;Sales;8;4;Technical Degree;1;1138;4;Male;56;2;4;Sales Executive;2;Married; R$ 13.120,00 ;11879;6;Y;No;17;3;2;80;1;22;3;3;9;8;2;3; R$ 74,55 
34;No;Travel_Frequently;1003;Research & Development;2;2;Life Sciences;1;1140;4;Male;95;3;2;Manufacturing Director;3;Single; R$ 4.033,00 ;15834;2;Y;No;11;3;4;80;0;5;3;2;3;2;0;2; R$ 22,91 
29;No;Travel_Frequently;490;Research & Development;10;3;Life Sciences;1;1143;4;Female;61;3;1;Research Scientist;2;Divorced; R$ 3.291,00 ;17940;0;Y;No;14;3;4;80;2;8;2;2;7;5;1;1; R$ 18,70 
42;No;Travel_Rarely;188;Research & Development;29;3;Medical;1;1148;2;Male;56;1;2;Laboratory Technician;4;Single; R$ 4.272,00 ;9558;4;Y;No;19;3;1;80;0;16;3;3;1;0;0;0; R$ 24,27 
29;No;Travel_Rarely;718;Research & Development;8;1;Medical;1;1150;2;Male;79;2;2;Manufacturing Director;4;Married; R$ 5.056,00 ;17689;1;Y;Yes;15;3;3;80;1;10;2;2;10;7;1;2; R$ 28,73 
38;No;Travel_Rarely;433;Human Resources;1;3;Human Resources;1;1152;3;Male;37;4;1;Human Resources;3;Married; R$ 2.844,00 ;6004;1;Y;No;13;3;4;80;1;7;2;4;7;6;5;0; R$ 16,16 
28;No;Travel_Frequently;773;Research & Development;6;3;Life Sciences;1;1154;3;Male;39;2;1;Research Scientist;3;Divorced; R$ 2.703,00 ;22088;1;Y;Yes;14;3;4;80;1;3;2;3;3;1;0;2; R$ 15,36 
18;Yes;Non-Travel;247;Research & Development;8;1;Medical;1;1156;3;Male;80;3;1;Laboratory Technician;3;Single; R$ 1.904,00 ;13556;1;Y;No;12;3;4;80;0;0;0;3;0;0;0;0; R$ 10,82 
33;Yes;Travel_Rarely;603;Sales;9;4;Marketing;1;1157;1;Female;77;3;2;Sales Executive;1;Single; R$ 8.224,00 ;18385;0;Y;Yes;17;3;1;80;0;6;3;3;5;2;0;3; R$ 46,73 
41;No;Travel_Rarely;167;Research & Development;12;4;Life Sciences;1;1158;2;Male;46;3;1;Laboratory Technician;4;Married; R$ 4.766,00 ;9051;3;Y;Yes;11;3;1;80;1;6;4;3;1;0;0;0; R$ 27,08 
31;Yes;Travel_Frequently;874;Research & Development;15;3;Medical;1;1160;3;Male;72;3;1;Laboratory Technician;3;Married; R$ 2.610,00 ;6233;1;Y;No;12;3;3;80;1;2;5;2;2;2;2;2; R$ 14,83 
37;No;Travel_Rarely;367;Research & Development;25;2;Medical;1;1161;3;Female;52;2;2;Healthcare Representative;4;Divorced; R$ 5.731,00 ;17171;7;Y;No;13;3;3;80;2;9;2;3;6;2;1;3; R$ 32,56 
27;No;Travel_Rarely;199;Research & Development;6;3;Life Sciences;1;1162;4;Male;55;2;1;Research Scientist;3;Married; R$ 2.539,00 ;7950;1;Y;No;13;3;3;80;1;4;0;3;4;2;2;2; R$ 14,43 
34;No;Travel_Rarely;1400;Sales;9;1;Life Sciences;1;1163;2;Female;70;3;2;Sales Executive;3;Married; R$ 5.714,00 ;5829;1;Y;No;20;4;1;80;0;6;3;2;6;5;1;3; R$ 32,47 
35;No;Travel_Rarely;528;Human Resources;8;4;Technical Degree;1;1164;3;Male;100;3;1;Human Resources;3;Single; R$ 4.323,00 ;7108;1;Y;No;17;3;2;80;0;6;2;1;5;4;1;4; R$ 24,56 
29;Yes;Travel_Rarely;408;Sales;23;1;Life Sciences;1;1165;4;Female;45;2;3;Sales Executive;1;Married; R$ 7.336,00 ;11162;1;Y;No;13;3;1;80;1;11;3;1;11;8;3;10; R$ 41,68 
40;No;Travel_Frequently;593;Research & Development;9;4;Medical;1;1166;2;Female;88;3;3;Research Director;3;Single; R$ 13.499,00 ;13782;9;Y;No;17;3;3;80;0;20;3;2;18;7;2;13; R$ 76,70 
42;Yes;Travel_Frequently;481;Sales;12;3;Life Sciences;1;1167;3;Male;44;3;4;Sales Executive;1;Single; R$ 13.758,00 ;2447;0;Y;Yes;12;3;2;80;0;22;2;2;21;9;13;14; R$ 78,17 
42;No;Travel_Rarely;647;Sales;4;4;Marketing;1;1171;2;Male;45;3;2;Sales Executive;1;Single; R$ 5.155,00 ;2253;7;Y;No;13;3;4;80;0;9;3;4;6;4;1;5; R$ 29,29 
35;No;Travel_Rarely;982;Research & Development;1;4;Medical;1;1172;4;Male;58;2;1;Laboratory Technician;3;Married; R$ 2.258,00 ;16340;6;Y;No;12;3;2;80;1;10;2;3;8;0;1;7; R$ 12,83 
24;No;Travel_Rarely;477;Research & Development;24;3;Medical;1;1173;4;Male;49;3;1;Laboratory Technician;2;Single; R$ 3.597,00 ;6409;8;Y;No;22;4;4;80;0;6;2;3;4;3;1;2; R$ 20,44 
28;Yes;Travel_Rarely;1485;Research & Development;12;1;Life Sciences;1;1175;3;Female;79;3;1;Laboratory Technician;4;Married; R$ 2.515,00 ;22955;1;Y;Yes;11;3;4;80;0;1;4;2;1;1;0;0; R$ 14,29 
26;No;Travel_Rarely;1384;Research & Development;3;4;Medical;1;1177;1;Male;82;4;1;Laboratory Technician;4;Married; R$ 4.420,00 ;13421;1;Y;No;22;4;2;80;1;8;2;3;8;7;0;7; R$ 25,11 
30;No;Travel_Rarely;852;Sales;10;3;Marketing;1;1179;3;Male;72;2;2;Sales Executive;3;Married; R$ 6.578,00 ;2706;1;Y;No;18;3;1;80;1;10;3;3;10;3;1;4; R$ 37,38 
40;No;Travel_Frequently;902;Research & Development;26;2;Medical;1;1180;3;Female;92;2;2;Research Scientist;4;Married; R$ 4.422,00 ;21203;3;Y;Yes;13;3;4;80;1;16;3;1;1;1;0;0; R$ 25,13 
35;No;Travel_Rarely;819;Research & Development;2;3;Life Sciences;1;1182;3;Male;44;2;3;Manufacturing Director;2;Divorced; R$ 10.274,00 ;19588;2;Y;No;18;3;2;80;1;15;2;4;7;7;6;4; R$ 58,38 
34;No;Travel_Frequently;669;Research & Development;1;3;Medical;1;1184;4;Male;97;2;2;Healthcare Representative;1;Single; R$ 5.343,00 ;25755;0;Y;No;20;4;3;80;0;14;3;3;13;9;4;9; R$ 30,36 
35;No;Travel_Frequently;636;Research & Development;4;4;Other;1;1185;4;Male;47;2;1;Laboratory Technician;4;Married; R$ 2.376,00 ;26537;1;Y;No;13;3;2;80;1;2;2;4;2;2;2;2; R$ 13,50 
43;Yes;Travel_Rarely;1372;Sales;9;3;Marketing;1;1188;1;Female;85;1;2;Sales Executive;3;Single; R$ 5.346,00 ;9489;8;Y;No;13;3;2;80;0;7;2;2;4;3;1;3; R$ 30,38 
32;No;Non-Travel;862;Sales;2;1;Life Sciences;1;1190;3;Female;76;3;1;Sales Representative;1;Divorced; R$ 2.827,00 ;14947;1;Y;No;12;3;3;80;3;1;3;3;1;0;0;0; R$ 16,06 
56;No;Travel_Rarely;718;Research & Development;4;4;Technical Degree;1;1191;4;Female;92;3;5;Manager;1;Divorced; R$ 19.943,00 ;18575;4;Y;No;13;3;4;80;1;28;2;3;5;2;4;2; R$ 113,31 
29;No;Travel_Rarely;1401;Research & Development;6;1;Medical;1;1192;2;Female;54;3;1;Laboratory Technician;4;Married; R$ 3.131,00 ;26342;1;Y;No;13;3;1;80;1;10;5;3;10;8;0;8; R$ 17,79 
19;No;Travel_Rarely;645;Research & Development;9;2;Life Sciences;1;1193;3;Male;54;3;1;Research Scientist;1;Single; R$ 2.552,00 ;7172;1;Y;No;25;4;3;80;0;1;4;3;1;1;0;0; R$ 14,50 
45;No;Travel_Rarely;1457;Research & Development;7;3;Medical;1;1195;1;Female;83;3;1;Research Scientist;3;Married; R$ 4.477,00 ;20100;4;Y;Yes;19;3;3;80;1;7;2;2;3;2;0;2; R$ 25,44 
37;No;Travel_Rarely;977;Research & Development;1;3;Life Sciences;1;1196;4;Female;56;2;2;Manufacturing Director;4;Married; R$ 6.474,00 ;9961;1;Y;No;13;3;2;80;1;14;2;2;14;8;3;11; R$ 36,78 
20;No;Travel_Rarely;805;Research & Development;3;3;Life Sciences;1;1198;1;Male;87;2;1;Laboratory Technician;3;Single; R$ 3.033,00 ;12828;1;Y;No;12;3;1;80;0;2;2;2;2;2;1;2; R$ 17,23 
44;Yes;Travel_Rarely;1097;Research & Development;10;4;Life Sciences;1;1200;3;Male;96;3;1;Research Scientist;3;Single; R$ 2.936,00 ;10826;1;Y;Yes;11;3;3;80;0;6;4;3;6;4;0;2; R$ 16,68 
53;No;Travel_Rarely;1223;Research & Development;7;2;Medical;1;1201;4;Female;50;3;5;Manager;3;Divorced; R$ 18.606,00 ;18640;3;Y;No;18;3;2;80;1;26;6;3;7;7;4;7; R$ 105,72 
29;No;Travel_Rarely;942;Research & Development;15;1;Life Sciences;1;1202;2;Female;69;1;1;Research Scientist;4;Married; R$ 2.168,00 ;26933;0;Y;Yes;18;3;1;80;1;6;2;2;5;4;1;3; R$ 12,32 
22;Yes;Travel_Frequently;1256;Research & Development;3;4;Life Sciences;1;1203;3;Male;48;2;1;Research Scientist;4;Married; R$ 2.853,00 ;4223;0;Y;Yes;11;3;2;80;1;1;5;3;0;0;0;0; R$ 16,21 
46;No;Travel_Rarely;1402;Sales;2;3;Marketing;1;1204;3;Female;69;3;4;Manager;1;Married; R$ 17.048,00 ;24097;8;Y;No;23;4;1;80;0;28;2;3;26;15;15;9; R$ 96,86 
44;No;Non-Travel;111;Research & Development;17;3;Life Sciences;1;1206;4;Male;74;1;1;Research Scientist;3;Single; R$ 2.290,00 ;4279;2;Y;No;13;3;4;80;0;6;3;3;0;0;0;0; R$ 13,01 
33;No;Travel_Rarely;147;Human Resources;2;3;Human Resources;1;1207;2;Male;99;3;1;Human Resources;3;Married; R$ 3.600,00 ;8429;1;Y;No;13;3;4;80;1;5;2;3;5;4;1;4; R$ 20,45 
41;Yes;Non-Travel;906;Research & Development;5;2;Life Sciences;1;1210;1;Male;95;2;1;Research Scientist;1;Divorced; R$ 2.107,00 ;20293;6;Y;No;17;3;1;80;1;5;2;1;1;0;0;0; R$ 11,97 
30;No;Travel_Rarely;1329;Sales;29;4;Life Sciences;1;1211;3;Male;61;3;2;Sales Executive;1;Divorced; R$ 4.115,00 ;13192;8;Y;No;19;3;3;80;3;8;3;3;4;3;0;3; R$ 23,38 
40;No;Travel_Frequently;1184;Sales;2;4;Medical;1;1212;2;Male;62;3;2;Sales Executive;2;Married; R$ 4.327,00 ;25440;5;Y;No;12;3;4;80;3;5;2;3;0;0;0;0; R$ 24,59 
50;No;Travel_Frequently;1421;Research & Development;2;3;Medical;1;1215;4;Female;30;3;4;Manager;1;Married; R$ 17.856,00 ;9490;2;Y;No;22;4;3;80;1;32;3;3;2;2;2;2; R$ 101,45 
28;No;Travel_Rarely;1179;Research & Development;19;4;Medical;1;1216;4;Male;78;2;1;Laboratory Technician;1;Married; R$ 3.196,00 ;12449;1;Y;No;12;3;3;80;3;6;2;3;6;5;3;3; R$ 18,16 
46;No;Travel_Rarely;1450;Research & Development;15;2;Life Sciences;1;1217;4;Male;52;3;5;Research Director;2;Married; R$ 19.081,00 ;10849;5;Y;No;11;3;1;80;1;25;2;3;4;2;0;3; R$ 108,41 
35;No;Travel_Rarely;1361;Sales;17;4;Life Sciences;1;1218;3;Male;94;3;2;Sales Executive;1;Married; R$ 8.966,00 ;21026;3;Y;Yes;15;3;4;80;3;15;2;3;7;7;1;7; R$ 50,94 
24;Yes;Travel_Rarely;984;Research & Development;17;2;Life Sciences;1;1219;4;Female;97;3;1;Laboratory Technician;2;Married; R$ 2.210,00 ;3372;1;Y;No;13;3;1;80;1;1;3;1;1;0;0;0; R$ 12,56 
33;No;Travel_Frequently;1146;Sales;25;3;Medical;1;1220;2;Female;82;3;2;Sales Executive;3;Married; R$ 4.539,00 ;4905;1;Y;No;12;3;1;80;1;10;3;2;10;7;0;1; R$ 25,79 
36;No;Travel_Rarely;917;Research & Development;6;4;Life Sciences;1;1221;3;Male;60;1;1;Laboratory Technician;3;Divorced; R$ 2.741,00 ;6865;1;Y;No;14;3;3;80;1;7;4;3;7;7;1;7; R$ 15,57 
30;No;Travel_Rarely;853;Research & Development;7;4;Life Sciences;1;1224;3;Male;49;3;2;Laboratory Technician;3;Divorced; R$ 3.491,00 ;11309;1;Y;No;13;3;1;80;3;10;4;2;10;7;8;9; R$ 19,84 
44;No;Travel_Rarely;200;Research & Development;29;4;Other;1;1225;4;Male;32;3;2;Research Scientist;4;Single; R$ 4.541,00 ;7744;1;Y;No;25;4;2;80;0;20;3;3;20;11;13;17; R$ 25,80 
20;No;Travel_Rarely;654;Sales;21;3;Marketing;1;1226;3;Male;43;4;1;Sales Representative;4;Single; R$ 2.678,00 ;5050;1;Y;No;17;3;4;80;0;2;2;3;2;1;2;2; R$ 15,22 
46;No;Travel_Rarely;150;Research & Development;2;4;Technical Degree;1;1228;4;Male;60;3;2;Manufacturing Director;4;Divorced; R$ 7.379,00 ;17433;2;Y;No;11;3;3;80;1;12;3;2;6;3;1;4; R$ 41,93 
42;No;Non-Travel;179;Human Resources;2;5;Medical;1;1231;4;Male;79;4;2;Human Resources;1;Married; R$ 6.272,00 ;12858;7;Y;No;16;3;1;80;1;10;3;4;4;3;0;3; R$ 35,64 
60;No;Travel_Rarely;696;Sales;7;4;Marketing;1;1233;2;Male;52;4;2;Sales Executive;4;Divorced; R$ 5.220,00 ;10893;0;Y;Yes;18;3;2;80;1;12;3;3;11;7;1;9; R$ 29,66 
32;No;Travel_Frequently;116;Research & Development;13;3;Other;1;1234;3;Female;77;2;1;Laboratory Technician;2;Married; R$ 2.743,00 ;7331;1;Y;No;20;4;3;80;1;2;2;3;2;2;2;2; R$ 15,59 
32;No;Travel_Frequently;1316;Research & Development;2;2;Life Sciences;1;1235;4;Female;38;3;2;Research Scientist;3;Single; R$ 4.998,00 ;2338;4;Y;Yes;14;3;4;80;0;10;2;3;8;7;0;7; R$ 28,40 
36;No;Travel_Rarely;363;Research & Development;1;3;Technical Degree;1;1237;3;Female;77;1;3;Manufacturing Director;1;Divorced; R$ 10.252,00 ;4235;2;Y;Yes;21;4;3;80;1;17;2;3;7;7;7;7; R$ 58,25 
33;No;Travel_Rarely;117;Research & Development;9;3;Medical;1;1238;1;Male;60;3;1;Research Scientist;4;Married; R$ 2.781,00 ;6311;0;Y;No;13;3;2;80;1;15;5;3;14;10;4;10; R$ 15,80 
40;No;Travel_Rarely;107;Sales;10;3;Technical Degree;1;1239;2;Female;84;2;2;Sales Executive;2;Divorced; R$ 6.852,00 ;11591;7;Y;No;12;3;2;80;1;7;2;4;5;1;1;3; R$ 38,93 
25;No;Travel_Rarely;1356;Sales;10;4;Life Sciences;1;1240;3;Male;57;3;2;Sales Executive;4;Single; R$ 4.950,00 ;20623;0;Y;No;14;3;2;80;0;5;4;3;4;3;1;1; R$ 28,13 
30;No;Travel_Rarely;1465;Research & Development;1;3;Medical;1;1241;4;Male;63;3;1;Research Scientist;2;Married; R$ 3.579,00 ;9369;0;Y;Yes;21;4;1;80;1;12;2;3;11;9;5;7; R$ 20,34 
42;No;Travel_Frequently;458;Research & Development;26;5;Medical;1;1242;1;Female;60;3;3;Research Director;1;Married; R$ 13.191,00 ;23281;3;Y;Yes;17;3;3;80;0;20;6;3;1;0;0;0; R$ 74,95 
35;No;Non-Travel;1212;Sales;8;2;Marketing;1;1243;3;Female;78;2;3;Sales Executive;4;Married; R$ 10.377,00 ;13755;4;Y;Yes;11;3;2;80;1;16;6;2;13;2;4;12; R$ 58,96 
27;No;Travel_Rarely;1103;Research & Development;14;3;Life Sciences;1;1244;1;Male;42;3;1;Research Scientist;1;Married; R$ 2.235,00 ;14377;1;Y;Yes;14;3;4;80;2;9;3;2;9;7;6;8; R$ 12,70 
54;No;Travel_Frequently;966;Research & Development;1;4;Life Sciences;1;1245;4;Female;53;3;3;Manufacturing Director;3;Divorced; R$ 10.502,00 ;9659;7;Y;No;17;3;1;80;1;33;2;1;5;4;1;4; R$ 59,67 
44;No;Travel_Rarely;1117;Research & Development;2;1;Life Sciences;1;1246;1;Female;72;4;1;Research Scientist;4;Married; R$ 2.011,00 ;19982;1;Y;No;13;3;4;80;1;10;5;3;10;5;7;7; R$ 11,43 
19;Yes;Non-Travel;504;Research & Development;10;3;Medical;1;1248;1;Female;96;2;1;Research Scientist;2;Single; R$ 1.859,00 ;6148;1;Y;Yes;25;4;2;80;0;1;2;4;1;1;0;0; R$ 10,56 
29;No;Travel_Rarely;1010;Research & Development;1;3;Life Sciences;1;1249;1;Female;97;3;1;Research Scientist;4;Divorced; R$ 3.760,00 ;5598;1;Y;No;15;3;1;80;3;3;5;3;3;2;1;2; R$ 21,36 
54;No;Travel_Rarely;685;Research & Development;3;3;Life Sciences;1;1250;4;Male;85;3;4;Research Director;4;Married; R$ 17.779,00 ;23474;3;Y;No;14;3;1;80;0;36;2;3;10;9;0;9; R$ 101,02 
31;No;Travel_Rarely;1332;Research & Development;11;2;Medical;1;1251;3;Male;80;3;2;Healthcare Representative;1;Married; R$ 6.833,00 ;17089;1;Y;Yes;12;3;4;80;0;6;2;2;6;5;0;1; R$ 38,82 
31;No;Travel_Rarely;1062;Research & Development;24;3;Medical;1;1252;3;Female;96;2;2;Healthcare Representative;1;Single; R$ 6.812,00 ;17198;1;Y;No;19;3;2;80;0;10;2;3;10;9;1;8; R$ 38,70 
59;No;Travel_Rarely;326;Sales;3;3;Life Sciences;1;1254;3;Female;48;2;2;Sales Executive;4;Single; R$ 5.171,00 ;16490;5;Y;No;17;3;4;80;0;13;2;3;6;1;0;5; R$ 29,38 
43;No;Travel_Rarely;920;Research & Development;3;3;Life Sciences;1;1255;3;Male;96;1;5;Research Director;4;Married; R$ 19.740,00 ;18625;3;Y;No;14;3;2;80;1;25;2;3;8;7;0;7; R$ 112,16 
49;No;Travel_Rarely;1098;Research & Development;4;2;Medical;1;1256;1;Male;85;2;5;Manager;3;Married; R$ 18.711,00 ;12124;2;Y;No;13;3;3;80;1;23;2;4;1;0;0;0; R$ 106,31 
36;No;Travel_Frequently;469;Research & Development;3;3;Technical Degree;1;1257;3;Male;46;3;1;Research Scientist;2;Married; R$ 3.692,00 ;9256;1;Y;No;12;3;3;80;0;12;2;2;11;10;0;7; R$ 20,98 
48;No;Travel_Rarely;969;Research & Development;2;2;Technical Degree;1;1258;4;Male;76;4;1;Laboratory Technician;2;Single; R$ 2.559,00 ;16620;5;Y;No;11;3;3;80;0;7;4;2;1;0;0;0; R$ 14,54 
27;No;Travel_Rarely;1167;Research & Development;4;2;Life Sciences;1;1259;1;Male;76;3;1;Research Scientist;3;Divorced; R$ 2.517,00 ;3208;1;Y;No;11;3;2;80;3;5;2;3;5;3;0;3; R$ 14,30 
29;No;Travel_Rarely;1329;Research & Development;7;3;Life Sciences;1;1260;3;Male;82;3;2;Healthcare Representative;4;Divorced; R$ 6.623,00 ;4204;1;Y;Yes;11;3;2;80;2;6;2;3;6;0;1;0; R$ 37,63 
48;No;Travel_Rarely;715;Research & Development;1;3;Life Sciences;1;1263;4;Male;76;2;5;Research Director;4;Single; R$ 18.265,00 ;8733;6;Y;No;12;3;3;80;0;25;3;4;1;0;0;0; R$ 103,78 
29;No;Travel_Rarely;694;Research & Development;1;3;Life Sciences;1;1264;4;Female;87;2;4;Research Director;4;Divorced; R$ 16.124,00 ;3423;3;Y;No;14;3;2;80;2;9;2;2;7;7;1;7; R$ 91,61 
34;No;Travel_Rarely;1320;Research & Development;20;3;Technical Degree;1;1265;3;Female;89;4;1;Research Scientist;3;Married; R$ 2.585,00 ;21643;0;Y;No;17;3;4;80;0;2;5;2;1;0;0;0; R$ 14,69 
44;No;Travel_Rarely;1099;Sales;5;3;Marketing;1;1267;2;Male;88;3;5;Manager;2;Married; R$ 18.213,00 ;8751;7;Y;No;11;3;3;80;1;26;5;3;22;9;3;10; R$ 103,48 
33;No;Travel_Rarely;536;Sales;10;5;Marketing;1;1268;4;Male;82;4;3;Sales Executive;3;Divorced; R$ 8.380,00 ;21708;0;Y;Yes;14;3;4;80;2;10;3;3;9;8;0;8; R$ 47,61 
19;No;Travel_Rarely;265;Research & Development;25;3;Life Sciences;1;1269;2;Female;57;4;1;Research Scientist;4;Single; R$ 2.994,00 ;21221;1;Y;Yes;12;3;4;80;0;1;2;3;1;0;0;1; R$ 17,01 
23;No;Travel_Rarely;373;Research & Development;1;2;Life Sciences;1;1270;4;Male;47;3;1;Research Scientist;3;Married; R$ 1.223,00 ;16901;1;Y;No;22;4;4;80;1;1;2;3;1;0;0;1; R$ 6,95 
25;Yes;Travel_Frequently;599;Sales;24;1;Life Sciences;1;1273;3;Male;73;1;1;Sales Representative;4;Single; R$ 1.118,00 ;8040;1;Y;Yes;14;3;4;80;0;1;4;3;1;0;1;0; R$ 6,35 
26;No;Travel_Rarely;583;Research & Development;4;2;Life Sciences;1;1275;3;Male;53;3;1;Research Scientist;4;Single; R$ 2.875,00 ;9973;1;Y;Yes;20;4;2;80;0;8;2;2;8;5;2;2; R$ 16,34 
45;Yes;Travel_Rarely;1449;Sales;2;3;Marketing;1;1277;1;Female;94;1;5;Manager;2;Single; R$ 18.824,00 ;2493;2;Y;Yes;16;3;1;80;0;26;2;3;24;10;1;11; R$ 106,95 
55;No;Non-Travel;177;Research & Development;8;1;Medical;1;1278;4;Male;37;2;4;Healthcare Representative;2;Divorced; R$ 13.577,00 ;25592;1;Y;Yes;15;3;4;80;1;34;3;3;33;9;15;0; R$ 77,14 
21;Yes;Travel_Frequently;251;Research & Development;10;2;Life Sciences;1;1279;1;Female;45;2;1;Laboratory Technician;3;Single; R$ 2.625,00 ;25308;1;Y;No;20;4;3;80;0;2;2;1;2;2;2;2; R$ 14,91 
46;No;Travel_Rarely;168;Sales;4;2;Marketing;1;1280;4;Female;33;2;5;Manager;2;Married; R$ 18.789,00 ;9946;2;Y;No;14;3;3;80;1;26;2;3;11;4;0;8; R$ 106,76 
34;No;Travel_Rarely;131;Sales;2;3;Marketing;1;1281;3;Female;86;3;2;Sales Executive;1;Single; R$ 4.538,00 ;6039;0;Y;Yes;12;3;4;80;0;4;3;3;3;2;0;2; R$ 25,78 
51;No;Travel_Frequently;237;Sales;9;3;Life Sciences;1;1282;4;Male;83;3;5;Manager;2;Divorced; R$ 19.847,00 ;19196;4;Y;Yes;24;4;1;80;1;31;5;2;29;10;11;10; R$ 112,77 
59;No;Travel_Rarely;1429;Research & Development;18;4;Medical;1;1283;4;Male;67;3;3;Manufacturing Director;4;Single; R$ 10.512,00 ;20002;6;Y;No;12;3;4;80;0;25;6;2;9;7;5;4; R$ 59,73 
